"","exposure","outcome","id.exposure","id.outcome","samplesize","SNP","b","se","p"
"1","Subjective well being || id:1009","Body mass index || id:2","1009","2",338294,"rs10172421",0.433333333333333,0.219047619047619,0.0478992850564112
"210","Subjective well being || id:1009","LDL cholesterol || id:300","1009","300",173046.02,"rs7445606",-0.215384615384615,0.407692307692308,0.597289822267907
"211","Subjective well being || id:1009","LDL cholesterol || id:300","1009","300",173046.02,"rs7487682",0.423076923076923,0.407692307692308,0.299393050175467
"212","Subjective well being || id:1009","LDL cholesterol || id:300","1009","300",173046.02,"rs7584895",-0.371428571428571,0.378571428571429,0.32652761470272
"213","Subjective well being || id:1009","LDL cholesterol || id:300","1009","300",173046.02,"rs7939430",0.347368421052632,0.38421052631579,0.36593729425258
"214","Subjective well being || id:1009","LDL cholesterol || id:300","1009","300",173046.02,"rs7952069",0.323809523809524,0.357142857142857,0.364583095678477
"215","Subjective well being || id:1009","LDL cholesterol || id:300","1009","300",173046.02,"rs8073904",0.538095238095238,0.480952380952381,0.263220401905623
"216","Subjective well being || id:1009","LDL cholesterol || id:300","1009","300",173046.02,"rs8180800",-0.184615384615385,0.415384615384615,0.65672128656377
"217","Subjective well being || id:1009","LDL cholesterol || id:300","1009","300",173046.02,"rs903834",0.226666666666667,0.393333333333333,0.564431895351643
"218","Subjective well being || id:1009","LDL cholesterol || id:300","1009","300",173046.02,"rs905456",-0.385714285714286,0.385714285714286,0.317310507862914
"219","Subjective well being || id:1009","LDL cholesterol || id:300","1009","300",173046.02,"rs9291932",-0.133333333333333,0.393333333333333,0.734622498505584
"220","Subjective well being || id:1009","LDL cholesterol || id:300","1009","300",173046.02,"rs929814",-0.138461538461538,0.415384615384615,0.738882680363527
"221","Subjective well being || id:1009","LDL cholesterol || id:300","1009","300",173046.02,"rs9528554",0.38125,0.38125,0.317310507862914
"222","Subjective well being || id:1009","LDL cholesterol || id:300","1009","300",173046.02,"rs976337",0.678571428571428,0.378571428571429,0.0730604586484772
"223","Subjective well being || id:1009","LDL cholesterol || id:300","1009","300",173046.02,"rs9840016",0.629411764705882,0.376470588235294,0.0945489735024655
"224","Subjective well being || id:1009","LDL cholesterol || id:300","1009","300",173046.02,"rs9956636",0,0.407692307692308,1
"225","Subjective well being || id:1009","LDL cholesterol || id:300","1009","300",173046.02,"All - Inverse variance weighted",0.0336169793800889,0.0474452436094166,0.478608326564261
"226","Subjective well being || id:1009","LDL cholesterol || id:300","1009","300",173046.02,"All - MR Egger",0.0459746751437577,0.169671074201422,0.787252124396647
"227","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs10172421",-0.504761904761905,0.257142857142857,0.0496504777510878
"228","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs1028144",-0.0307692307692308,0.392307692307692,0.937484918701927
"229","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs1075737",-0.00526315789473684,0.352631578947368,0.988091717341803
"230","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs10769190",-0.166666666666667,0.244444444444444,0.495353925990435
"231","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs10895581",-0.01875,0.39375,0.962019851444415
"232","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs10923025",0.420689655172414,0.379310344827586,0.267390966262006
"233","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs11073619",-0.348,0.356,0.328307778283768
"234","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs11612312",0.5,0.326315789473684,0.125458765068212
"235","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs11644362",0.15,0.257142857142857,0.559668927199412
"236","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs11668122",0.0464285714285714,0.610714285714286,0.939400488073472
"237","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs11691770",0.0324324324324324,0.348648648648649,0.925885085858511
"238","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs11751387",0.228571428571429,0.395238095238095,0.563052648351323
"239","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs12062152",0.114285714285714,0.368571428571429,0.756502007241885
"240","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs12143280",0.602631578947368,0.497368421052632,0.225650134792583
"241","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs12147610",-1.15789473684211,0.647368421052632,0.0736763753186063
"242","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs12152057",-0.08,0.433333333333333,0.853530718192098
"243","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs12298541",-0.6125,0.36875,0.096710042708728
"244","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs12460988",0.114285714285714,0.371428571428571,0.75831647352629
"245","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs12474324",-0.037037037037037,0.348148148148148,0.915278497446585
"246","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs13235506",-0.829411764705882,0.329411764705882,0.0118071199096351
"247","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs13387164",0.0173913043478261,0.369565217391304,0.962466345019474
"248","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs1361360",-0.121428571428571,0.271428571428571,0.654609072682014
"249","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs1462450",-0.525,0.465,0.258884225947615
"250","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs1556477",-0.257142857142857,0.378571428571429,0.496982459594656
"251","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs17005492",-0.155555555555556,0.361111111111111,0.666636174393206
"252","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs17331012",-0.121739130434783,0.347826086956522,0.726338697648762
"253","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs17693963",-0.730769230769231,0.342307692307692,0.0327747794725052
"254","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs2017279",0.0375,0.3625,0.917607199040523
"255","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs2058382",-0.66,0.346666666666667,0.0569302235802096
"256","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs2075677",0.0238095238095238,0.280952380952381,0.932463513418651
"257","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs210896",-0.635294117647059,0.358823529411765,0.076645248653415
"258","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs2127737",0.00555555555555556,0.383333333333333,0.98843686042875
"259","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs2212682",0.294736842105263,0.405263157894737,0.467058901715173
"260","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs2321300",-0.258823529411765,0.423529411764706,0.541126024471668
"261","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs2409722",0.0461538461538461,0.284615384615385,0.871178155583461
"262","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs258677",0.0529411764705882,0.3,0.859924253238214
"263","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs2597455",0.25,0.371428571428571,0.500898354390421
"264","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs281288",-0.08125,0.33125,0.806237299196145
"265","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs2819873",0.256666666666667,0.25,0.304577450342942
"266","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs2911244",-0.261538461538462,0.392307692307692,0.504985075093846
"267","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs3104708",-0.319047619047619,0.361904761904762,0.378004543972432
"268","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs35238",-0.0525,0.34,0.877285078014667
"269","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs3756290",0.23125,0.375,0.537454611880879
"270","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs4570163",-0.435714285714286,0.264285714285714,0.0992196360395762
"271","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs4589952",0.1,0.342857142857143,0.770541497710554
"272","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs4810682",-0.219047619047619,0.552380952380952,0.691698058199647
"273","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs4842283",0.558620689655172,0.310344827586207,0.0718606382258516
"274","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs6073597",0.428571428571429,0.364285714285714,0.23940687879679
"275","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs6089930",0.857142857142857,0.385714285714286,0.0262682913820423
"276","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs6587766",0.21063829787234,0.291489361702128,0.469908622532417
"277","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs6598440",0.759375,0.484375,0.116941370661628
"278","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs6813656",0.228888888888889,0.335555555555556,0.495163577554953
"279","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs7072297",-0.0277777777777778,0.266666666666667,0.917037086176887
"280","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs7149000",0.664285714285714,0.364285714285714,0.0682232466455103
"281","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs7445606",-0.0538461538461538,0.392307692307692,0.890829316006346
"282","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs7487682",0.653846153846154,0.4,0.102129700492993
"283","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs7584895",-0.1,0.371428571428571,0.787752103714477
"284","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs7939430",0.215789473684211,0.378947368421053,0.569054562532767
"285","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs7952069",0.376190476190476,0.347619047619048,0.27916731988398
"286","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs8073904",0.223809523809524,0.466666666666667,0.631517652092513
"287","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs8180800",-0.415384615384615,0.4,0.299055232507361
"288","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs903834",0.226666666666667,0.38,0.550847112181434
"289","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs905456",-0.0428571428571429,0.378571428571429,0.909866012359617
"290","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs9291932",-0.26,0.386666666666667,0.501320304248941
"291","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs929814",0.0153846153846154,0.4,0.969319696640591
"292","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs9528554",0.23125,0.375,0.537454611880879
"293","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs976337",0.871428571428571,0.371428571428571,0.0189682762113069
"294","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs9840016",0.835294117647059,0.370588235294118,0.0241981651911386
"295","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"rs9956636",-0.315384615384615,0.4,0.430426787356804
"296","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"All - Inverse variance weighted",0.00942891703879968,0.0455598061333579,0.836043504887146
"297","Subjective well being || id:1009","Total cholesterol || id:301","1009","301",187320.42,"All - MR Egger",0.0439616456386501,0.162809364682587,0.787975489201091
"298","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs10172421",0.180952380952381,0.247619047619048,0.464920120624581
"299","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs1028144",-0.0153846153846154,0.330769230769231,0.962902466387905
"300","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs1030443",0.684210526315789,0.342105263157895,0.0455002638963584
"301","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs1075737",0.578947368421053,0.3,0.053628579127419
"302","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs10769190",-0.233333333333333,0.233333333333333,0.317310507862914
"303","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs10895581",0.025,0.325,0.938684739206775
"304","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs10923025",-0.120689655172414,0.327586206896552,0.71255930200628
"305","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs11043207",-0.255555555555556,0.322222222222222,0.427717553962505
"306","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs11073619",0.144,0.292,0.621906120018
"307","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs1135436",0.44,0.385,0.253097908947116
"308","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs11612312",-0.0526315789473684,0.273684210526316,0.847501193268095
"309","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs11644362",0.342857142857143,0.25,0.170241395909614
"310","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs11668122",-0.292857142857143,0.428571428571429,0.494396235653322
"311","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs11691770",0.324324324324324,0.297297297297297,0.275312886521963
"312","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs11751387",0.347619047619048,0.323809523809524,0.283033649622269
"313","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs12062152",-0.00285714285714286,0.314285714285714,0.992746603901876
"314","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs12143280",0.289473684210526,0.342105263157895,0.397466925422593
"315","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs12147610",-0.578947368421053,0.463157894736842,0.21129954733371
"316","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs12152057",0.186666666666667,0.366666666666667,0.610688503698495
"317","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs12298541",1.3125,0.3125,2.66914980318127e-05
"318","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs12460988",0.05,0.307142857142857,0.870683232746339
"319","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs12474324",0.114814814814815,0.296296296296296,0.698386084925716
"320","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs12995715",-0.275,0.3125,0.378859309553424
"321","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs13235506",0.0705882352941176,0.279411764705882,0.800552924922785
"322","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs1328835",-0.407407407407407,0.325925925925926,0.211299547333711
"323","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs13387164",0.239130434782609,0.317391304347826,0.451194770227494
"324","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs1361360",0.0214285714285714,0.264285714285714,0.93537747125395
"325","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs1462450",-0.185,0.39,0.635243943301168
"326","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs1520724",-0.476923076923077,0.346153846153846,0.168271909075758
"327","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs1556477",-0.0214285714285714,0.314285714285714,0.945640900275557
"328","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs16847494",0.193333333333333,0.333333333333333,0.561914617797129
"329","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs17005492",-0.555555555555556,0.3,0.064047099481443
"330","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs17331012",-0.352173913043478,0.295652173913043,0.233584314508803
"331","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs17693963",-0.165384615384615,0.296153846153846,0.5765429011176
"332","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs2017279",0.19375,0.3,0.518387298084664
"333","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs2058382",-0.573333333333333,0.3,0.0559903035694375
"334","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs2075677",-0.138095238095238,0.228571428571429,0.545732840028086
"335","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs210896",0.117647058823529,0.3,0.69494231503817
"336","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs2127737",-0.1,0.322222222222222,0.756298745303894
"337","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs2212682",-0.121052631578947,0.342105263157895,0.723454182492006
"338","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs2321300",-0.358823529411765,0.347058823529412,0.301183707467734
"339","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs2409722",0.138461538461538,0.269230769230769,0.607052248071005
"340","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs258677",0.0470588235294118,0.258823529411765,0.855725415320072
"341","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs2597455",0.292857142857143,0.314285714285714,0.351430496651043
"342","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs281288",0.1,0.28125,0.722173432772911
"343","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs2819873",0.07,0.233333333333333,0.764177155622095
"344","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs2911244",0.230769230769231,0.330769230769231,0.485380829793644
"345","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs3104708",0.357142857142857,0.309523809523809,0.248563248217182
"346","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs35238",-0.1,0.3,0.738882680363527
"347","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs37241",-0.0388888888888889,0.388888888888889,0.920344325445942
"348","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs3756290",0.55625,0.3125,0.0750759606970336
"349","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs3828653",0.0314285714285714,0.342857142857143,0.926962881998312
"350","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs4570163",0.25,0.25,0.317310507862914
"351","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs4589952",0.142857142857143,0.280952380952381,0.611120564276547
"352","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs4762896",0.31875,0.3875,0.410746508883231
"353","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs4792196",-0.288888888888889,0.35,0.409146336658874
"354","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs4810682",-0.457142857142857,0.461904761904762,0.322325311453762
"355","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs4842283",0.413793103448276,0.262068965517241,0.114348129742201
"356","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs6073597",-0.45,0.307142857142857,0.142889195957406
"357","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs6089930",-0.0642857142857143,0.321428571428571,0.841480581121794
"358","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs6587766",-0.0212765957446809,0.25531914893617,0.933586496294755
"359","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs6598440",-0.215625,0.40625,0.595578704589939
"360","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs6704609",0.0321428571428571,0.332142857142857,0.922905718287002
"361","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs6772840",0.104,0.324,0.748219746702153
"362","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs6813656",-0.2,0.288888888888889,0.488744120386507
"363","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs7072297",-0.00555555555555556,0.255555555555556,0.982656049567221
"364","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs7149000",0.492857142857143,0.314285714285714,0.116838706352468
"365","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs7445606",-0.184615384615385,0.338461538461538,0.585440934568927
"366","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs7487682",-0.1,0.330769230769231,0.762403879061464
"367","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs7584895",0.364285714285714,0.307142857142857,0.235603931976013
"368","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs7939430",-0.189473684210526,0.310526315789474,0.541749537207679
"369","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs7952069",-0.0238095238095238,0.295238095238095,0.935724149629174
"370","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs8073904",-0.523809523809524,0.347619047619048,0.131849285642677
"371","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs8180800",-0.284615384615385,0.338461538461538,0.400398865140674
"372","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs903834",-0.0133333333333333,0.306666666666667,0.965320293449223
"373","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs905456",-0.585714285714286,0.328571428571429,0.0746500233345592
"374","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs9291932",-0.153333333333333,0.32,0.631820065704664
"375","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs929814",-0.469230769230769,0.330769230769231,0.156014309112822
"376","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs9528554",-0.2625,0.3125,0.400908386520899
"377","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs976337",-0.5,0.307142857142857,0.103544611855713
"378","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs9840016",-0.288235294117647,0.311764705882353,0.355211323137008
"379","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"rs9956636",-0.315384615384615,0.338461538461538,0.351430496651043
"380","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"All - Inverse variance weighted",0.00154821956087493,0.0352190031851514,0.964936465371442
"381","Subjective well being || id:1009","Waist circumference || id:61","1009","61",232028,"All - MR Egger",0.0591281523584844,0.124886327128338,0.637177491661693
"382","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs10172421",-0.768,0.749738095238095,0.305666347973511
"383","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs1028144",0.446538461538462,0.736661538461538,0.544405173609356
"384","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs1030443",0.350684210526316,0.742215789473684,0.636582200377813
"385","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs1075737",0.782,0.596710526315789,0.190020594141802
"386","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs10769190",0.392944444444444,0.652972222222222,0.54732179228894
"387","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs10895581",-0.2323125,0.7284875,0.749804596702152
"388","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs10923025",0.474896551724138,0.522275862068965,0.36320077286903
"389","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs11043207",-1.53455555555556,0.691172222222222,0.0264037230294508
"390","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs11073619",0.26148,0.688832,0.70424303680846
"391","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs1135436",0.68315,0.69527,0.325820138017205
"392","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs11612312",0.177263157894737,0.592252631578947,0.764708648715075
"393","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs11644362",0.4115,0.666428571428571,0.536924416761107
"394","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs11668122",-0.103928571428571,0.677371428571429,0.878059801715852
"395","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs11691770",-0.385405405405405,0.603675675675676,0.523193005627545
"396","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs11751387",0.856190476190476,0.700338095238095,0.221503950431033
"397","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs12062152",0.151914285714286,0.684014285714286,0.824242054925548
"398","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs12143280",0.305894736842105,0.612602631578947,0.61754248025201
"399","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs12147610",-0.311526315789474,0.698305263157895,0.655512250759459
"400","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs12152057",-0.3966,0.692393333333333,0.566782956612823
"401","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs12298541",-0.777875,0.6603875,0.238833719721085
"402","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs12460988",-0.237214285714286,0.686371428571429,0.729638615238293
"403","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs12474324",0.782148148148148,0.654785185185185,0.232278115463048
"404","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs12995715",0.265,0.67036875,0.692617940504542
"405","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs13235506",0.327911764705882,0.570358823529412,0.565344134348349
"406","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs1328835",0.420333333333333,0.708251851851852,0.552859940894448
"407","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs13387164",-0.215173913043478,0.66815652173913,0.747421499663982
"408","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs1361360",-0.322642857142857,0.689085714285714,0.639628159411324
"409","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs1462450",0.10835,0.83828,0.897157653299047
"410","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs1520724",0.605,0.724715384615385,0.403824422765492
"411","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs1556477",0.5155,0.681328571428571,0.44928355766406
"412","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs16847494",-0.9226,0.712886666666667,0.195605029397236
"413","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs17005492",-0.724,0.634927777777778,0.254166680475502
"414","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs17331012",0.40395652173913,0.609639130434783,0.507576646666189
"415","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs17693963",-0.705230769230769,0.721915384615385,0.328624402312348
"416","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs2017279",-0.1165625,0.63968125,0.855410344688339
"417","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs2058382",-1.00773333333333,0.65104,0.121650621796992
"418","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs2075677",0.93752380952381,0.562019047619048,0.0952888721643946
"419","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs210896",-0.787764705882353,0.634705882352941,0.21455063259067
"420","Subjective well being || id:1009","Coronary heart disease || id:7","1009","7",184305,"rs2127737",-0.744277777777778,0.691594444444445,0.281848269940341
